blind_id,artist,track_title,collection,preview_url,source_query
p0456.ogg,Pavel Haas Quartet & Boris Giltburg,"Piano Quintet No. 2, Op. 81, B. 155: III. Scherzo - Furiant. Molto vivace","Dvořák: Quintets, Op. 81 & 97",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/e4/c7/da/e4c7daf8-05c1-d5cb-952b-06ac6591e2dc/mzaf_14995399104975947193.plus.aac.p.m4a,chamber music
p0457.ogg,Kian Soltani & Aaron Pilsan,"Arpeggione Sonata in A Minor, D. 821: I. Allegro moderato",Home,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/08/38/f2/0838f28f-1b96-3602-1eb5-e330b9e5832d/mzaf_5375193696962931338.plus.aac.p.m4a,chamber music
p0458.ogg,Takács Quartet & Marc-André Hamelin,Piano Quintet in A Minor: II. Andante con moto,Dvořák & Price: Piano Quintets,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/a6/cd/9f/a6cd9f60-c3d6-c6da-0156-8141d64b2fe6/mzaf_8362426035960159904.plus.aac.p.m4a,chamber music
p0459.ogg,Kronos Quartet,"Ya Habibi Ta’ala (My Love, Come Quickly)",Floodplain,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b8/ff/68/b8ff68df-3bdf-2519-d3ac-c5c535e15ca2/mzaf_9035456774520118301.plus.aac.p.m4a,chamber music
p0460.ogg,"Haruna Shinoyama, Neža Klinar, Philipp Comploi & Florian Birsak","Serenade in C Major, K. 648 ""A Very Little Night Music"" (Version for 2 Violins, Cello & Harpsichord): III. Menuet [I] – Trio","Mozart: Serenade in C Major, K. 648 ""A Very Little Night Music"" (Version for 2 Violins, Cello & Harpsichord) [World Premiere Recording]",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/85/bd/93/85bd9382-f2b4-b61e-c93c-04ea033b309a/mzaf_4469271423781833997.plus.aac.p.m4a,chamber music
p0461.ogg,Anne-Sophie Mutter & Lambert Orkis,"Sonata for Piano and Violin in F, K. 376: I. Allegro",Mozart: Complete Violin Sonatas (with bonus track),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ed/d8/ed/edd8ed13-c17c-c0ca-5df6-ab8ecff2b734/mzaf_10785435033119670600.plus.aac.p.m4a,chamber music
p0462.ogg,"Georg Maximilian Hörtnagel, Elisabeth Leonskaja & Alban Berg Quartett","Piano Quintet in A Major, Op. 114, D. 667 ""Trout"": IV. Tema e variazioni. Andante","Schubert: Piano Quintet, D. 667 ""Trout""",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/08/ee/c1/08eec173-2ec1-76c4-549f-bb7e76818298/mzaf_8791674205690617605.plus.aac.p.m4a,chamber music
p0463.ogg,Alexandre Tharaud & Bruce Liu,"21 Hungarian Dances, WoO 1: No. 5 in F-Sharp Minor (Piano 4-Hands Version)",Four Hands,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/af/5e/83/af5e8304-5ff7-ffb6-8b52-9093df728274/mzaf_13564456790965414876.plus.aac.p.m4a,chamber music
p0464.ogg,Fazil Say & Casal Quartet,"3 Ballads, Op. 12 (Arr. for Piano Quintet): No. 2, Kumru",Ballads & Quintets,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/6b/a8/72/6ba87257-2883-b96b-2df6-f1d4f58924e8/mzaf_483710094193682625.plus.aac.p.m4a,chamber music
p0465.ogg,Richard Hosford & The Gaudier Ensemble,"Clarinet Quintet in A Major, K. 581: II. Larghetto",Quintets for Clarinet & Strings,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/34/fe/f2/34fef22d-9be2-2162-fe2d-05157c343a73/mzaf_14940811258293575344.plus.aac.p.m4a,chamber music
p0466.ogg,Les Vents Français & Eric Le Sage,"Quintet for Piano & Winds in E-Flat Major, K. 452: III. Allegretto",Les Vents Français - Piano & Winds,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/8f/a1/4f/8fa14f70-742b-7ee6-0496-32a3c9217819/mzaf_1881193217551331795.plus.aac.p.m4a,chamber music
p0467.ogg,Alina Ibragimova & Cédric Tiberghien,"Violin Sonata in C Major, K. 296: III. Rondeau. Allegro","Mozart: Violin Sonatas Nos. 17, 23, 32, 36 (K. 296, 306, 454 & 547) etc.",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/40/54/19/405419d5-04f5-00cf-d468-847674f9fa64/mzaf_2231156714499888936.plus.aac.p.m4a,chamber music
p0468.ogg,The Modern Jazz Quartet,"Three Windows (from No Sun in Venice) [MJQ - Live John Lewis, Percy Heath]",MJQ: The Golden Striker,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/cf/cc/76/cfcc7604-94a7-e2f7-be77-34541614b2dc/mzaf_9279209082212526049.plus.aac.p.m4a,jazz quartet
p0469.ogg,Polish Jazz Quartet,Zarys,"Polish Jazz Quartet (Polish Jazz, Vol. 3)",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a4/cd/f7/a4cdf768-2965-13e2-9339-7308c112ca38/mzaf_10506243225063751437.plus.aac.p.m4a,jazz quartet
p0470.ogg,Jazz Quartet,Manhattan,Clasicos del Jazz,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f9/60/98/f96098d3-8552-f3b8-ac12-898e8c7b0138/mzaf_4058548610079221784.plus.aac.p.m4a,jazz quartet
p0471.ogg,Coffeehouse Smooth Jazz Playlist Radio,Jazz Quartet - Vibes for Social Distancing,Music for Working at Home,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/e7/db/0e/e7db0e8f-3a18-f0ce-c4c8-f18b2c2f6224/mzaf_13526958899799152060.plus.aac.p.m4a,jazz quartet
p0472.ogg,Ah2,Jazz Quartet,Late Night Lounge,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/90/0e/cb/900ecb45-b4c1-aabb-4bc4-f721ec81a7f3/mzaf_90208142701818055.plus.aac.p.m4a,jazz quartet
p0473.ogg,Abigoba,Jazz Quartet,Agatha Christie - Murder on the Orient Express (Original Game Soundtrack) (Deluxe Edition),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ae/17/d4/ae17d416-8e2b-9b51-416a-537edefb406b/mzaf_4686958483998913380.plus.aac.p.m4a,jazz quartet
p0474.ogg,Luigi Di Guida,Jazz Quartet (Ambient - Earth - Sea - River - Wild - Focus - Wind),"Sifare Publishing Music Library 2012, Vol. 4 (Geography Documentaries)",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/eb/24/1c/eb241c68-915c-3ec2-643a-f27e16664cef/mzaf_14668514931245123511.plus.aac.p.m4a,jazz quartet
p0475.ogg,Breeze Groove,Jazz Quartet,Coffee Under the Stars,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/a3/e3/e1/a3e3e120-87c4-3019-1897-c5c7a25ace27/mzaf_137339794732913011.plus.aac.p.m4a,jazz quartet
p0476.ogg,Spanish Coffee Shop Music,Jazz Quartet - Vibes for Social Distancing,Bgm for Working from Home,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/27/04/c4/2704c45f-117d-89ac-92db-90becaae17a2/mzaf_13786613091760143083.plus.aac.p.m4a,jazz quartet
p0477.ogg,Cool Jazz Vibes,Jazz Quartet - Vibe for Social Distancing,"Spending Time at Home, Bossa Nova",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/96/f6/1f/96f61f1c-1b73-d492-1075-4a139e5a2894/mzaf_9742011446385941504.plus.aac.p.m4a,jazz quartet
p0478.ogg,Aurora Strings,Jazz Quartet,A Cafe in the Rain,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/83/9e/47/839e474f-73ca-39a7-ec19-bdf7fd2c4f57/mzaf_10838036396006215908.plus.aac.p.m4a,jazz quartet
p0479.ogg,Precious Parade,Jazz Quartet,A Good Coffee,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/63/a9/d4/63a9d470-793a-dfa3-e274-a7270dff346d/mzaf_10767781332594740222.plus.aac.p.m4a,jazz quartet
p0480.ogg,Swinging Moon,Jazz Quartet,Let's Make a Brew,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/19/32/f2/1932f2f0-ebfe-4d10-a545-0514cbf1ea87/mzaf_16156449239045560160.plus.aac.p.m4a,jazz quartet
p0481.ogg,Red Onion,Jazz Quartet,Jazz BGM,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/f9/6f/f5/f96ff5f4-ebe2-c775-832a-37042a7249d2/mzaf_11227124987301460930.plus.aac.p.m4a,jazz quartet
p0482.ogg,Rose Colored Jazz,Jazz Quartet,Cafe Romance,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/fe/5f/62/fe5f62e5-ec6e-0096-c9a6-42872f5da974/mzaf_5363551521417875954.plus.aac.p.m4a,jazz quartet
p0483.ogg,Pastel Groove,Jazz Quartet,Coffee and Sugar,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/d5/08/fe/d508feb6-de20-b2cf-e19d-52d167c3c23c/mzaf_6575033371439577804.plus.aac.p.m4a,jazz quartet
p0484.ogg,The Smooth Jazz Quartet,I Still Haven't Found What I'm Looking For,Jazz and U2,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/44/35/58/443558f4-b16a-caa7-841a-60a9f1273d99/mzaf_16924337782506242883.plus.aac.p.m4a,jazz quartet
p0485.ogg,Sonny Rollins,In a Sentimental Mood (feat. The Modern Jazz Quartet),"Sonny Rollins with the Modern Jazz Quartet (feat. The Modern Jazz Quartet, Art Blakey & Kenny Drew)",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/30/84/58/30845803-b406-5bc2-c3c9-7e650ccb2d95/mzaf_17663659200391431848.plus.aac.p.m4a,jazz quartet
p0486.ogg,Mark Guiliana Jazz Quartet,Inter-Are,Jersey,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/9b/fc/84/9bfc842e-2ef0-a345-e8b0-63a15e069878/mzaf_11625756702710558770.plus.aac.p.m4a,jazz quartet
p0487.ogg,Teo Macero & The Prestige Jazz Quartet,Ghost Story,Teo Macero With the Prestige Jazz Quartet,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview114/v4/b0/01/25/b001255a-1bbd-0fde-e7a0-c4aec46b0873/mzaf_8085636883640849010.plus.aac.p.m4a,jazz quartet
p0488.ogg,Scott Kinsey,Quartet,Kinesthetics,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/4b/8d/c0/4b8dc0a1-cada-9554-df21-d08e0aaf49a0/mzaf_1030700555740496837.plus.aac.p.m4a,jazz quartet
p0489.ogg,Cafe Music BGM Channel,Cozy Things (feat. Singapore Jazz Quartet),Summer House,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/f4/44/29/f4442934-867f-2ac4-e259-443f96716c0e/mzaf_4865350390022234424.plus.aac.p.m4a,jazz quartet
p0490.ogg,Brooklyn Jazz Quartet,When You Wish Upon a Star,Christmas Chill,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/eb/5e/b1/eb5eb180-9ed5-1cc4-21e7-6738fce6c275/mzaf_6847020308214832294.plus.aac.p.m4a,jazz quartet
p0491.ogg,Olivia Dean,So Easy (To Fall In Love),The Art of Loving,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b3/0a/c0/b30ac06f-1b78-f579-8e72-e2fc9eb3a2c8/mzaf_7319723033619206839.plus.aac.p.m4a,jazz quartet
p0492.ogg,Amberlin Jazz Quartet,Faded Echoes,Faded Echoes,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/3c/4a/18/3c4a184c-d2fe-7d94-6d04-41d483e97b93/mzaf_9908797160376039234.plus.aac.p.m4a,jazz quartet
p0493.ogg,Copenhagen Jazz Quartet,Jingle Bells,Christmas Chill,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a8/7c/a1/a87ca138-e440-01f6-e2be-eb430d625783/mzaf_11638158162784119533.plus.aac.p.m4a,jazz quartet
p0494.ogg,Swedish Jazz Quartet,Gläns Över Sjö & Strand,Christmas Chill,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a6/17/b8/a617b838-33b5-22d4-5791-362c90a54ed0/mzaf_727362075398461134.plus.aac.p.m4a,jazz quartet
p0495.ogg,Clint Mansell & Kronos Quartet,Lux Aeterna,Requiem for a Dream (Soundtrack from the Motion Picture),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/b9/5b/95/b95b95b9-6df4-26dd-3b1e-b2310e62a354/mzaf_4112986017103799430.plus.aac.p.m4a,jazz quartet
p0496.ogg,Bruce Riley,Your Mello Cat,Jazz Quartet,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview111/v4/41/c6/c6/41c6c6bb-3a96-f49c-63c7-e56570bcc667/mzaf_4451671444935339992.plus.aac.p.m4a,jazz quartet
p0497.ogg,Cafe Chill Jazz Background,Bebop Jazz,"Bebop Jazz: Swing Music Cafe, Fast Improvisatory Rhythms",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/64/a9/d8/64a9d8d2-f500-9cc0-db8b-c59194bba84f/mzaf_5430828038196702968.plus.aac.p.m4a,bebop jazz
p0498.ogg,Charlie Parker,Bebop,The Complete Savoy & Dial Master Takes,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/12/43/c5/1243c513-33da-3e22-09e9-eb255e1b99db/mzaf_14402919350107346266.plus.aac.p.m4a,bebop jazz
p0499.ogg,Gil Scott-Heron & Jamie xx,Jazz (Interlude),We're New Here,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/64/05/a2/6405a2dc-a6ad-96bd-a508-03658e363c83/mzaf_10220859921014395249.plus.aac.p.m4a,bebop jazz
p0500.ogg,Massive Attack,Angel,Mezzanine,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/76/46/7e/76467e19-3983-192a-406f-43cd30f8fe63/mzaf_7454703089470620689.plus.aac.p.m4a,bebop jazz
p0501.ogg,The Cinematic Orchestra,To Build a Home (feat. Patrick Watson),Ma Fleur,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/13/36/1b/13361b81-caee-7e18-9dda-bb93177ab056/mzaf_11231370754395215325.plus.aac.p.m4a,bebop jazz
p0502.ogg,Portishead,Glory Box,Dummy,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/e9/12/99/e91299a5-115b-85d5-c6a5-7d7ffca699cf/mzaf_16022543165233599469.plus.aac.p.m4a,bebop jazz
p0503.ogg,Quincy Jones,Soul Bossa Nova,Talkin' Verve: Quincy Jones,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/8b/2e/37/8b2e373a-024c-f226-1fea-50a49b4f2686/mzaf_12995940682786973522.plus.aac.p.m4a,bebop jazz
p0504.ogg,Gotye,Somebody That I Used to Know (feat. Kimbra),Making Mirrors (Deluxe Edition),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/18/0b/e2/180be2d2-4055-cd51-f90f-37744edadebf/mzaf_9718310893460453571.plus.aac.p.m4a,bebop jazz
p0505.ogg,Dizzy Gillespie & Dizzy Gillespie and His Orchestra,A Night In Tunisia,Bebop Professor,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/b3/1c/45/b31c45ce-b606-2de9-8bc7-a6550c0d2350/mzaf_5601383589755790942.plus.aac.p.m4a,bebop jazz
p0506.ogg,J.J. Johnson,Turnpike (2001 Remaster) [The Rudy Van Gelder Edition],"The Eminent J. J. Johnson, Vol. 1 (The Rudy Van Gelder Edition)",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/13/37/ba/1337baab-0e77-196f-4b55-2a96212befc1/mzaf_8871463099817894175.plus.aac.p.m4a,bebop jazz
p0507.ogg,Lennie Tristano,These Foolish Things,Lennie Tristano / The New Tristano,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/54/49/79/544979f7-21c9-c772-c56b-3f7c5c11101e/mzaf_2974419797786115418.plus.aac.p.m4a,bebop jazz
p0508.ogg,Stan Getz,Crazy Chords,Stan Getz Quartets,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/03/22/74/03227455-909d-df25-e5d7-e1f62c71d39f/mzaf_12345602924803232921.plus.aac.p.m4a,bebop jazz
p0509.ogg,Bonobo,Cirrus,The North Borders,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/0a/7b/23/0a7b2301-138d-163a-8de8-79c51be47842/mzaf_13157584990167779773.plus.aac.p.m4a,bebop jazz
p0510.ogg,Thelonious Monk,'Round Midnight,"Genius of Modern Music, Vol. 1",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/3c/33/40/3c33406a-f32d-fa67-6f9a-ace81aa60be8/mzaf_6228310614182394136.plus.aac.p.m4a,bebop jazz
p0511.ogg,Clifford Brown & Max Roach Quintet,Daahoud,Clifford Brown And Max Roach,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/b5/c2/6d/b5c26df4-9430-da7f-69cb-ff5abb1402c3/mzaf_606091673954618164.plus.aac.p.m4a,bebop jazz
p0512.ogg,Röyksopp,What Else Is There?,The Understanding,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/07/60/1a/07601a32-b295-cf63-06f6-5ea0d9536a9a/mzaf_13976590747154306663.plus.aac.p.m4a,bebop jazz
p0513.ogg,Culture Beat,Mr. Vain,Serenity,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/42/2e/4a/422e4aea-17bb-f398-5a6b-eebd742d0c08/mzaf_17622916482586997013.plus.aac.p.m4a,bebop jazz
p0514.ogg,Charlie Parker Quartet,Confirmation (Take 3 / Master),Now’s The Time: The Genius Of Charlie Parker #3,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/16/36/f5/1636f597-5a0e-3a37-617a-e9861707ae4c/mzaf_18309422223353344396.plus.aac.p.m4a,bebop jazz
p0515.ogg,Bud Powell,Un Poco Loco (1998 Remaster) [The Rudy Van Gelder Edition],"The Amazing Bud Powell, Vol. 1 (The Rudy Van Gelder Edition)",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/26/17/48/26174860-50c6-783e-f422-18e81a6c36ba/mzaf_1478836543850841457.plus.aac.p.m4a,bebop jazz
p0516.ogg,Air & Beth Hirsch,All I Need,Moon Safari,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/6f/74/ca/6f74ca92-321a-aafa-0aeb-673c9dc7aad2/mzaf_1954887547029520263.plus.aac.p.m4a,bebop jazz
p0517.ogg,Air,La femme d'argent,Moon Safari,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/8c/81/02/8c8102b8-7fb4-bd3c-40a7-65e308738fb9/mzaf_6066728911895682016.plus.aac.p.m4a,bebop jazz
p0518.ogg,Johnny Griffin,Smoke Stack,A Blowin' Session (The Rudy Van Gelder Edition) [Remastered],https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/f8/bd/06/f8bd069f-f84a-498a-6bee-80d4b7dbffac/mzaf_9689381105641183362.plus.aac.p.m4a,bebop jazz
p0519.ogg,Jutta Hipp & Zoot Sims,Too Close for Comfort,Jutta Hipp With Zoot Sims,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/2d/3f/c0/2d3fc0e8-3ac1-d0c9-6ff8-c09fb94ea553/mzaf_7189710069458124932.plus.aac.p.m4a,bebop jazz
p0520.ogg,Nightmares On Wax,You Wish,In a Space Outta Sound,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/89/0e/68/890e684b-0273-5b3a-ddf4-99a47c3dfbd7/mzaf_11112914945559783035.plus.aac.p.m4a,bebop jazz
p0521.ogg,The Chemical Brothers,Hey Boy Hey Girl (2003 Remaster),Brotherhood (Deluxe Version),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/0c/05/08/0c0508e0-02d3-e81f-2093-e95a09d42619/mzaf_5818740068745555196.plus.aac.p.m4a,bebop jazz
p0522.ogg,The Cinematic Orchestra & The London Metropolitan Orchestra,Arrival of the Birds,The Crimson Wing: Mystery of the Flamingos (Original Soundtrack),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/77/11/83/7711833b-e72f-d7ec-0eb0-f562505af011/mzaf_12353729268624283785.plus.aac.p.m4a,bebop jazz
p0523.ogg,Jimmy Heath Orchestra,The Picture of Heath,Really Big!,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/1a/a6/96/1aa6969d-4bcf-3942-c473-eefc46bd3960/mzaf_17746433329472301623.plus.aac.p.m4a,bebop jazz
p0524.ogg,Tadd Dameron,Our Delight (Remastered),The Complete Blue Note and Capitol Recordings,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/65/ff/1a/65ff1ac1-e079-3907-4fe4-4f174a0a9146/mzaf_15479202680836425837.plus.aac.p.m4a,bebop jazz
p0525.ogg,Miles Davis,'Round Midnight,'Round About Midnight (Legacy Edition),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/75/10/f9/7510f9cc-ebd3-8b81-b286-9827ccb4fb40/mzaf_17097298630081534149.plus.aac.p.m4a,bebop jazz
p0526.ogg,Milt Jackson,Bags' Groove,"Milt Jackson With John Lewis, Percy Heath, Kenny Clarke and Lou Donaldson (Expanded Edition)",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/7f/c6/33/7fc633f6-4bbd-dcfc-0c09-6b3375f82988/mzaf_12011187901191402301.plus.aac.p.m4a,bebop jazz
p0527.ogg,John Coltrane,Bakai,Coltrane (Remastered),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/29/f1/8d/29f18dad-dcd7-6fa7-3067-034ea0c12aa9/mzaf_206411745053188748.plus.aac.p.m4a,bebop jazz
p0528.ogg,Björk,Army of Me,Post,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/c2/18/4b/c2184b60-2c7b-ab0a-0916-b288881e2bb2/mzaf_930705679853655559.plus.aac.p.m4a,bebop jazz
p0529.ogg,Dizzy Gillespie,Bebop,"Something Old, Something New",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d1/c5/4c/d1c54cde-59e4-b78f-419b-0e48cfa24790/mzaf_2560455414404832106.plus.aac.p.m4a,bebop jazz
p0530.ogg,"Charlie Parker, Dizzy Gillespie, Bud Powell, Max Roach & Charles Mingus",A Night In Tunisia (Live),The Quintet: Jazz At Massey Hall (Live) [1953],https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/25/06/c9/2506c90c-4dbf-4f7a-38b5-1cd524730b28/mzaf_2791705858506100415.plus.aac.p.m4a,bebop jazz
p0531.ogg,Dizzy Gillespie and His Orchestra,Cubana Be,The Complete RCA Victor Recordings,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/ec/9d/f2/ec9df293-61bf-2375-0736-433aa306e06b/mzaf_3502601909410616176.plus.aac.p.m4a,bebop jazz
p0532.ogg,Art Pepper,Surf Ride,Cinnamon (feat. Miles Davis),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/b4/bd/0f/b4bd0ff7-1511-7c27-8a76-de25940d7f26/mzaf_18137448361661256162.plus.aac.p.m4a,bebop jazz
p0533.ogg,Little Dragon,Twice,Little Dragon,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/3a/31/9c/3a319c2f-46fc-e540-6d7c-d2ed446ff752/mzaf_17209116828197586552.plus.aac.p.m4a,bebop jazz
p0534.ogg,Jamiroquai,Little L,A Funk Odyssey,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/bf/d4/be/bfd4befc-9f54-343f-8068-5eaa4582a26e/mzaf_7486198142587334925.plus.aac.p.m4a,bebop jazz
p0535.ogg,Mr. Scruff,Get a Move On!,Keep It Unreal,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/33/cb/e2/33cbe215-28d4-888f-9b87-bd61a56003ee/mzaf_16271926039585944191.plus.aac.p.m4a,bebop jazz
p0536.ogg,Morcheeba,The Sea,Big Calm,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/87/68/f9/8768f995-e49e-0109-d608-b3c702dc6fc6/mzaf_6803781633227772477.plus.aac.p.m4a,bebop jazz
p0537.ogg,Coleman Hawkins and His Orchestra,Body and Soul,The Essential Coleman Hawkins,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ef/68/14/ef68148d-5d28-20f3-bedd-6579dd5529d6/mzaf_8079792192206494836.plus.aac.p.m4a,bebop jazz
p0538.ogg,Clifford Brown,Philly J J,Clifford Brown Memorial,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/00/8f/b5/008fb52f-ef06-0915-75d0-5427a7925579/mzaf_5915948450189025502.plus.aac.p.m4a,bebop jazz
p0539.ogg,Little People,Moon,Mickey Mouse Operation,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/d2/78/57/d278577a-004c-6db5-ff15-42f8e0e73925/mzaf_15409898521187067127.plus.aac.p.m4a,bebop jazz
p0540.ogg,Jay McShann,I'm Forever Blowing Bubbles,Bird In Time 1940-1947,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/bc/ad/64/bcad649f-1410-9e8c-5bbd-7a98d802bb44/mzaf_5777469126093026639.plus.aac.p.m4a,bebop jazz
p0541.ogg,Groove Armada,Superstylin',Goodbye Country (Hello Nightclub),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f7/41/22/f741229e-cef5-913e-053f-3ad04da88671/mzaf_4385656456444645980.plus.aac.p.m4a,bebop jazz
p0542.ogg,Miles Davis & Milt Jackson,Minor March,Quintet / Sextet,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/fc/1b/a4/fc1ba4a3-16db-ce69-52ad-12e702e99d2d/mzaf_2200260818993828993.plus.aac.p.m4a,bebop jazz
p0543.ogg,James Moody,Moody's All Frantic,1948-1949,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/3c/d7/42/3cd742fe-1b9e-30b5-e7bb-02c2e82aaa8c/mzaf_5169841164337514034.plus.aac.p.m4a,bebop jazz
p0544.ogg,Kenny Clarke,Conglomeration,1948-1950,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/5b/17/0d/5b170d36-456a-8738-c7fc-cb7dd4e13270/mzaf_3775621965900569428.plus.aac.p.m4a,bebop jazz
p0545.ogg,Stereo MC's,Connected,Connected,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/9d/34/7e/9d347e49-2dfc-a3ff-1822-e840109c4b45/mzaf_18393272912454253134.plus.aac.p.m4a,bebop jazz
p0546.ogg,Jazz On The Latin Side All Stars,Bebop,The Last Bullfighter,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/dd/df/24/dddf24e4-e2e4-f3a5-bb5b-bd874d1f4fec/mzaf_8316685218797835533.plus.aac.p.m4a,bebop jazz
